Mode,Mois,Année,Service,Aéroport d'origine,Aéroport de destination,Compagnie,Nbre mensuel de vols programmés par la Cie sur la relation,Nbre mensuel de vols assurés par la Cie sur la relation,Part (%) de vols assurés par la Cie sur la relation (mois),Nbre mensuel de vols annulés par la Cie sur la relation,Part (%) des vols annulés par la Cie sur la relation (mois),Part (%) de la Cie dans les vols en retard à l'arrivée sur la relation (mois),Part (%) des vols exploités par la Cie en retard à l'arrivée sur la relation (mois),Retard mensuel moyen à l'arrivée des vols exploités par la Cie sur la relation (min),Code Cie,Code Aero Départ,Code Aero Destination,retards moyennés sur tous les vols de la liaison - compagnie à l'arrivée
Avion,9,2019,Intérieur,TOULOUSE,PARIS-CDG,AIR FRANCE,215,215,77.3,0,0,65.4,7.9,29,AFR,LFBO,LFPG,3
Avion,9,2019,Intérieur,TOULOUSE,PARIS-CDG,EASYJET,63,63,22.7,0,0,34.6,14.3,59,EZY,LFBO,LFPG,9
Avion,10,2018,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE,615,599,75.44,16,2.6,50,4.51,30,AFR,LFBO,LFPO,2
Avion,10,2018,Intérieur,TOULOUSE,PARIS-ORLY,EASYJET R-U,196,195,24.56,1,0.51,50,13.85,51,EZY,LFBO,LFPO,8
Avion,11,2018,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE,555,545,74.7,10,1.8,65.5,10.1,44,AFR,LFBO,LFPO,5
Avion,11,2018,Intérieur,TOULOUSE,PARIS-ORLY,EASYJET R-U,185,185,25.3,0,0,34.5,15.7,61,EZY,LFBO,LFPO,11
Avion,12,2018,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE,526,522,75.1,4,0.8,61.8,12.1,40,AFR,LFBO,LFPO,6
Avion,12,2018,Intérieur,TOULOUSE,PARIS-ORLY,EASYJET R-U,176,173,24.9,3,1.7000000000000002,38.2,22.5,41,EZY,LFBO,LFPO,12
Avion,1,2019,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE,528,518,73.7,10,1.9,59.7,8.9,45,AFR,LFBO,LFPO,5
Avion,1,2019,Intérieur,TOULOUSE,PARIS-ORLY,EASYJET R-U,186,185,26.3,1,0.5,40.3,16.8,41,EZY,LFBO,LFPO,9
Avion,2,2019,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE,468,465,73.3,3,0.6000000000000001,58.5,5.2,32,AFR,LFBO,LFPO,2
Avion,2,2019,Intérieur,TOULOUSE,PARIS-ORLY,EASYJET R-U,170,169,26.7,1,0.6000000000000001,41.5,10.1,38,EZY,LFBO,LFPO,5
Avion,3,2019,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE,561,555,74.3,6,1.1,52.8,6.9,36,AFR,LFBO,LFPO,4
Avion,3,2019,Intérieur,TOULOUSE,PARIS-ORLY,EASYJET R-U,195,192,25.7,3,1.5,47.2,17.7,44,EZY,LFBO,LFPO,9
Avion,4,2019,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE,570,566,74.7,4,0.7,42.9,6.4,42,AFR,LFBO,LFPO,4
Avion,4,2019,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE HOP!,4,4,0.5,0,0,4.8,100,113,HOP,LFBO,LFPO,113
Avion,4,2019,Intérieur,TOULOUSE,PARIS-ORLY,EASYJET R-U,188,188,24.8,0,0,52.4,23.4,56,EZY,LFBO,LFPO,15
Avion,5,2019,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE,542,536,73.8,6,1.1,52,7.3,66,AFR,LFBO,LFPO,6
Avion,5,2019,Intérieur,TOULOUSE,PARIS-ORLY,EASYJET R-U,190,190,26.2,0,0,48,19,43,EZY,LFBO,LFPO,9
Avion,6,2019,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE,575,566,79.4,9,1.6,57.6,9.4,41,AFR,LFBO,LFPO,5
Avion,6,2019,Intérieur,TOULOUSE,PARIS-ORLY,EASYJET,147,147,20.6,0,0,42.4,26.5,52,EZY,LFBO,LFPO,15
Avion,7,2019,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE,505,500,92.4,5,1,58.5,6.2,31,AFR,LFBO,LFPO,3
Avion,7,2019,Intérieur,TOULOUSE,PARIS-ORLY,EASYJET,41,41,7.6,0,0,41.5,53.7,51,EZY,LFBO,LFPO,29
Avion,8,2019,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE,318,318,88.1,0,0,60,9.4,38,AFR,LFBO,LFPO,5
Avion,8,2019,Intérieur,TOULOUSE,PARIS-ORLY,EASYJET,43,43,11.9,0,0,40,46.5,52,EZY,LFBO,LFPO,27
Avion,9,2019,Intérieur,TOULOUSE,PARIS-ORLY,AIR FRANCE,539,536,75.2,3,0.6000000000000001,33.9,3.5,33,AFR,LFBO,LFPO,2
Avion,9,2019,Intérieur,TOULOUSE,PARIS-ORLY,EASYJET,177,177,24.8,0,0,66.1,20.9,51,EZY,LFBO,LFPO,12
Avion,10,2018,Intérieur,TOULOUSE,STRASBOURG,HOP!,52,52,70.27,0,0,70.59,23.08,60,HOP,LFBO,LFST,15
Avion,10,2018,Intérieur,TOULOUSE,STRASBOURG,VOLOTEA,22,22,29.73,0,0,29.41,22.73,51,VOE,LFBO,LFST,15
Avion,11,2018,Intérieur,TOULOUSE,STRASBOURG,HOP!,50,50,68.5,0,0,75,24,95,HOP,LFBO,LFST,25
Avion,11,2018,Intérieur,TOULOUSE,STRASBOURG,VOLOTEA,23,23,31.5,0,0,25,17.4,45,VOE,LFBO,LFST,9
Avion,12,2018,Intérieur,TOULOUSE,STRASBOURG,HOP!,51,51,52.6,0,0,65.7,45.1,55,HOP,LFBO,LFST,29
Avion,12,2018,Intérieur,TOULOUSE,STRASBOURG,VOLOTEA,46,46,47.4,0,0,34.3,26.1,59,VOE,LFBO,LFST,16
Avion,1,2019,Intérieur,TOULOUSE,STRASBOURG,AIR FRANCE HOP!,47,47,77.1,0,0,100,17,46,HOP,LFBO,LFST,11
Avion,1,2019,Intérieur,TOULOUSE,STRASBOURG,VOLOTEA,14,14,23,0,0,0,0,,VOE,LFBO,LFST,1
Avion,2,2019,Intérieur,TOULOUSE,STRASBOURG,AIR FRANCE HOP!,48,48,76.2,0,0,77.8,14.6,36,HOP,LFBO,LFST,10
Avion,2,2019,Intérieur,TOULOUSE,STRASBOURG,VOLOTEA,15,15,23.8,0,0,22.2,13.3,30,VOE,LFBO,LFST,6
Avion,3,2019,Intérieur,TOULOUSE,STRASBOURG,AIR FRANCE HOP!,52,52,74.3,0,0,50,7.7,31,HOP,LFBO,LFST,5
Avion,3,2019,Intérieur,TOULOUSE,STRASBOURG,VOLOTEA,18,18,25.7,0,0,50,22.2,78,VOE,LFBO,LFST,19
Avion,4,2019,Intérieur,TOULOUSE,STRASBOURG,AIR FRANCE HOP!,45,45,57.7,0,0,75,13.3,60,HOP,LFBO,LFST,9
Avion,4,2019,Intérieur,TOULOUSE,STRASBOURG,VOLOTEA,33,33,42.3,0,0,25,6.1,93,VOE,LFBO,LFST,7
Avion,5,2019,Intérieur,TOULOUSE,STRASBOURG,AIR FRANCE HOP!,41,41,59.4,0,0,42.9,7.3,38,HOP,LFBO,LFST,4
Avion,5,2019,Intérieur,TOULOUSE,STRASBOURG,VOLOTEA,28,28,40.6,0,0,57.1,14.3,46,VOE,LFBO,LFST,8
Avion,7,2019,Intérieur,TOULOUSE,STRASBOURG,AIR FRANCE HOP!,35,35,74.5,0,0,66.7,11.4,43,HOP,LFBO,LFST,7
Avion,7,2019,Intérieur,TOULOUSE,STRASBOURG,VOLOTEA,12,12,25.5,0,0,33.3,16.7,33,VOE,LFBO,LFST,7
Avion,8,2019,Intérieur,TOULOUSE,STRASBOURG,AIR FRANCE HOP!,31,31,77.5,0,0,83.3,16.1,52,HOP,LFBO,LFST,9
Avion,8,2019,Intérieur,TOULOUSE,STRASBOURG,VOLOTEA,9,9,22.5,0,0,16.7,11.1,42,VOE,LFBO,LFST,6
Avion,9,2019,Intérieur,TOULOUSE,STRASBOURG,AIR FRANCE,31,31,55.4,0,0,16.7,3.2,21,AFR,LFBO,LFST,1
Avion,9,2019,Intérieur,TOULOUSE,STRASBOURG,VOLOTEA,25,25,44.6,0,0,83.3,20,30,VOE,LFBO,LFST,7
Avion,10,2018,International,TUNIS,PARIS-CDG,AIR FRANCE,93,92,69.17,1,1.08,65.71,25,35,AFR,DTTA,LFPG,11
Avion,10,2018,International,TUNIS,PARIS-CDG,NOUVELAIR,41,41,30.83,0,0,34.29,29.27,33,LBT,DTTA,LFPG,12
Avion,11,2018,International,TUNIS,PARIS-CDG,AIR FRANCE,82,82,70.1,0,0,45.8,13.4,36,AFR,DTTA,LFPG,6
Avion,11,2018,International,TUNIS,PARIS-CDG,NOUVELAIR,35,35,29.9,0,0,54.2,37.1,33,LBT,DTTA,LFPG,16
Avion,12,2018,International,TUNIS,PARIS-CDG,AIR FRANCE,75,74,66.7,1,1.3,40,21.6,33,AFR,DTTA,LFPG,9
Avion,12,2018,International,TUNIS,PARIS-CDG,NOUVELAIR,37,37,33.3,0,0,60,64.9,35,LBT,DTTA,LFPG,25
Avion,1,2019,International,TUNIS,PARIS-CDG,AIR FRANCE,67,67,65.7,0,0,40.6,19.4,50,AFR,DTTA,LFPG,12
Avion,1,2019,International,TUNIS,PARIS-CDG,NOUVELAIR,35,35,34.3,0,0,59.4,54.3,37,LBT,DTTA,LFPG,23
Avion,2,2019,International,TUNIS,PARIS-CDG,AIR FRANCE,64,63,63.6,1,1.6,35,11.1,35,AFR,DTTA,LFPG,6
Avion,2,2019,International,TUNIS,PARIS-CDG,NOUVELAIR,36,36,36.4,0,0,65,36.1,21,LBT,DTTA,LFPG,10
Avion,3,2019,International,TUNIS,PARIS-CDG,AIR FRANCE,82,81,67.5,1,1.2,28.6,12.4,43,AFR,DTTA,LFPG,7
Avion,3,2019,International,TUNIS,PARIS-CDG,NOUVELAIR,39,39,32.5,0,0,71.4,64.1,39,LBT,DTTA,LFPG,27
Avion,4,2019,International,TUNIS,PARIS-CDG,AIR FRANCE,98,97,60.3,1,1,44.9,32,34,AFR,DTTA,LFPG,13
Avion,4,2019,International,TUNIS,PARIS-CDG,NOUVELAIR,60,60,37.3,0,0,49.3,56.7,39,LBT,DTTA,LFPG,24
Avion,4,2019,International,TUNIS,PARIS-CDG,TUNISAIR,4,4,2.5,0,0,5.8,100,165,TAR,DTTA,LFPG,165
Avion,5,2019,International,TUNIS,PARIS-CDG,AIR FRANCE,69,69,56.1,0,0,33.3,18.8,51,AFR,DTTA,LFPG,12
Avion,5,2019,International,TUNIS,PARIS-CDG,NOUVELAIR,56,54,43.9,2,3.6,66.7,48.2,41,LBT,DTTA,LFPG,21
Avion,6,2019,International,TUNIS,PARIS-CDG,AIR FRANCE,107,107,65.2,0,0,47.1,22.4,48,AFR,DTTA,LFPG,12
Avion,6,2019,International,TUNIS,PARIS-CDG,NOUVELAIR,57,57,34.8,0,0,52.9,47.4,49,LBT,DTTA,LFPG,26
Avion,7,2019,International,TUNIS,PARIS-CDG,AIR FRANCE,118,118,61.1,0,0,46.2,25.4,57,AFR,DTTA,LFPG,17
Avion,7,2019,International,TUNIS,PARIS-CDG,ASL AIRLINES FRANCE,13,13,6.7,0,0,15.4,76.9,56,FPO,DTTA,LFPG,44
Avion,7,2019,International,TUNIS,PARIS-CDG,NOUVELAIR,62,62,32.1,0,0,38.5,40.3,98,LBT,DTTA,LFPG,43
Avion,8,2019,International,TUNIS,PARIS-CDG,AIR FRANCE,123,122,59.8,1,0.8,50.5,40.2,45,AFR,DTTA,LFPG,20
Avion,8,2019,International,TUNIS,PARIS-CDG,ASL AIRLINES FRANCE,16,16,7.8,0,0,15.5,93.8,50,FPO,DTTA,LFPG,48
Avion,8,2019,International,TUNIS,PARIS-CDG,NOUVELAIR,66,66,32.4,0,0,34,50,46,LBT,DTTA,LFPG,26
Avion,9,2019,International,TUNIS,PARIS-CDG,AIR FRANCE,114,114,61.6,0,0,32.5,21.9,39,AFR,DTTA,LFPG,10
Avion,9,2019,International,TUNIS,PARIS-CDG,ASL AIRLINES FRANCE,6,6,3.2,0,0,3.9,50,34,FPO,DTTA,LFPG,20
Avion,9,2019,International,TUNIS,PARIS-CDG,NOUVELAIR,61,61,33,0,0,58.4,73.8,43,LBT,DTTA,LFPG,33
Avion,9,2019,International,TUNIS,PARIS-CDG,TUNISAIR,4,4,2.2,0,0,5.2,100,175,TAR,DTTA,LFPG,175
Avion,10,2018,International,TUNIS,PARIS-ORLY,TRANSAVIA FRANCE,40,40,22.86,0,0,4.95,12.5,56,TVF,DTTA,LFPO,9
Avion,10,2018,International,TUNIS,PARIS-ORLY,TUNISAIR,135,135,77.14,0,0,95.05,71.11,54,TAR,DTTA,LFPO,41
Avion,11,2018,International,TUNIS,PARIS-ORLY,TRANSAVIA FRANCE,39,39,22.8,0,0,9.5,23.1,38,TVF,DTTA,LFPO,11
Avion,11,2018,International,TUNIS,PARIS-ORLY,TUNISAIR,133,132,77.2,1,0.8,90.5,65.2,51,TAR,DTTA,LFPO,36
Avion,12,2018,International,TUNIS,PARIS-ORLY,TRANSAVIA FRANCE,48,48,26.4,0,0,17.7,52.1,40,TVF,DTTA,LFPO,24
Avion,12,2018,International,TUNIS,PARIS-ORLY,TUNISAIR,136,134,73.6,2,1.5,82.3,86.6,68,TAR,DTTA,LFPO,60
Avion,1,2019,International,TUNIS,PARIS-ORLY,TRANSAVIA FRANCE,44,43,25,1,2.3,19.3,65.1,32,TVF,DTTA,LFPO,22
Avion,1,2019,International,TUNIS,PARIS-ORLY,TUNISAIR,134,129,75,5,3.7,80.7,90.7,68,TAR,DTTA,LFPO,62
Avion,2,2019,International,TUNIS,PARIS-ORLY,TRANSAVIA FRANCE,42,42,25.6,0,0,8,19.1,46,TVF,DTTA,LFPO,13
Avion,2,2019,International,TUNIS,PARIS-ORLY,TUNISAIR,123,122,74.4,1,0.8,92,75.4,55,TAR,DTTA,LFPO,43
Avion,3,2019,International,TUNIS,PARIS-ORLY,TRANSAVIA FRANCE,58,58,29.7,0,0,15.1,36.2,34,TVF,DTTA,LFPO,16
Avion,3,2019,International,TUNIS,PARIS-ORLY,TUNISAIR,138,137,70.3,1,0.7,84.9,86.1,67,TAR,DTTA,LFPO,59
Avion,4,2019,International,TUNIS,PARIS-ORLY,TRANSAVIA FRANCE,49,49,29.3,0,0,15.7,34.7,42,TVF,DTTA,LFPO,16
Avion,4,2019,International,TUNIS,PARIS-ORLY,TUNISAIR,118,118,70.7,0,0,84.3,77.1,89,TAR,DTTA,LFPO,70
Avion,5,2019,International,TUNIS,PARIS-ORLY,TRANSAVIA FRANCE,24,24,18.2,0,0,5.9,16.7,51,TVF,DTTA,LFPO,11
Avion,5,2019,International,TUNIS,PARIS-ORLY,TUNISAIR,111,108,81.8,3,2.7,94.1,59.3,58,TAR,DTTA,LFPO,37
Avion,6,2019,International,TUNIS,PARIS-ORLY,TRANSAVIA FRANCE,45,45,28.7,0,0,16.5,37.8,34,TVF,DTTA,LFPO,15
Avion,6,2019,International,TUNIS,PARIS-ORLY,TUNISAIR,116,112,71.3,4,3.5,83.5,76.8,55,TAR,DTTA,LFPO,44
Avion,7,2019,International,TUNIS,PARIS-ORLY,TRANSAVIA FRANCE,81,80,42.8,1,1.2,35.1,48.8,50,TVF,DTTA,LFPO,26
Avion,7,2019,International,TUNIS,PARIS-ORLY,TUNISAIR,113,107,57.2,6,5.3,64.9,67.3,42,TAR,DTTA,LFPO,30
Avion,8,2019,International,TUNIS,PARIS-ORLY,TRANSAVIA FRANCE,83,82,41.6,1,1.2,30.2,47.6,48,TVF,DTTA,LFPO,24
Avion,8,2019,International,TUNIS,PARIS-ORLY,TUNISAIR,117,115,58.4,2,1.7000000000000002,69.8,78.3,47,TAR,DTTA,LFPO,38
Avion,9,2019,International,TUNIS,PARIS-ORLY,TRANSAVIA FRANCE,54,54,34.8,0,0,16.2,33.3,61,TVF,DTTA,LFPO,23
Avion,9,2019,International,TUNIS,PARIS-ORLY,TUNISAIR,101,101,65.2,0,0,83.8,92.1,51,TAR,DTTA,LFPO,47
Avion,10,2018,International,VALENCE,PARIS-CDG,AIR EUROPA,89,89,100,0,0,100,8.99,35,AEA,LEVC,LFPG,4
Avion,11,2018,International,VALENCE,PARIS-CDG,AIR EUROPA,60,60,100,0,0,0,0,,AEA,LEVC,LFPG,1
Avion,12,2018,International,VALENCE,PARIS-CDG,AIR EUROPA,62,62,100,0,0,100,8.1,27,AEA,LEVC,LFPG,3
Avion,1,2019,International,VALENCE,PARIS-CDG,AIR EUROPA,62,62,100,0,0,100,12.9,31,AEA,LEVC,LFPG,6
Avion,2,2019,International,VALENCE,PARIS-CDG,AIR EUROPA,56,56,100,0,0,100,3.6,22,AEA,LEVC,LFPG,2
Avion,3,2019,International,VALENCE,PARIS-CDG,AIR EUROPA,62,62,100,0,0,100,8.1,68,AEA,LEVC,LFPG,7
Avion,4,2019,International,VALENCE,PARIS-CDG,AIR EUROPA,60,60,100,0,0,100,11.7,68,AEA,LEVC,LFPG,10
Avion,5,2019,International,VALENCE,PARIS-CDG,AIR EUROPA,93,92,100,1,1.1,100,20.7,72,AEA,LEVC,LFPG,17
Avion,6,2019,International,VALENCE,PARIS-CDG,AIR EUROPA,90,90,100,0,0,100,13.3,28,AEA,LEVC,LFPG,5
Avion,7,2019,International,VALENCE,PARIS-CDG,AIR EUROPA,93,92,100,1,1.1,100,17.4,53,AEA,LEVC,LFPG,11
Avion,8,2019,International,VALENCE,PARIS-CDG,AIR EUROPA,93,92,100,1,1.1,100,19.6,69,AEA,LEVC,LFPG,15
Avion,9,2019,International,VALENCE,PARIS-CDG,AIR EUROPA,90,90,100,0,0,100,10,35,AEA,LEVC,LFPG,6
Avion,10,2018,International,VALENCE,PARIS-ORLY,TRANSAVIA FRANCE,24,24,32,0,0,25,12.5,24,TVF,LEVC,LFPO,4
Avion,10,2018,International,VALENCE,PARIS-ORLY,VUELING AIRLINES,51,51,68,0,0,75,17.65,31,VLG,LEVC,LFPO,7
Avion,11,2018,International,VALENCE,PARIS-ORLY,TRANSAVIA FRANCE,16,16,29.6,0,0,15.4,12.5,24,TVF,LEVC,LFPO,3
Avion,11,2018,International,VALENCE,PARIS-ORLY,VUELING AIRLINES,39,38,70.4,1,2.6,84.6,29,34,VLG,LEVC,LFPO,10
Avion,12,2018,International,VALENCE,PARIS-ORLY,TRANSAVIA FRANCE,17,17,30.9,0,0,20,11.8,48,TVF,LEVC,LFPO,7
Avion,12,2018,International,VALENCE,PARIS-ORLY,VUELING AIRLINES,39,38,69.1,1,2.6,80,21.1,38,VLG,LEVC,LFPO,9
Avion,1,2019,International,VALENCE,PARIS-ORLY,TRANSAVIA FRANCE,15,15,30.6,0,0,25,13.3,46,TVF,LEVC,LFPO,7
Avion,1,2019,International,VALENCE,PARIS-ORLY,VUELING AIRLINES,34,34,69.4,0,0,75,17.7,40,VLG,LEVC,LFPO,8
Avion,2,2019,International,VALENCE,PARIS-ORLY,TRANSAVIA FRANCE,12,12,30,0,0,66.7,16.7,180,TVF,LEVC,LFPO,31
Avion,2,2019,International,VALENCE,PARIS-ORLY,VUELING AIRLINES,29,28,70,1,3.5,33.3,3.6,19,VLG,LEVC,LFPO,2
Avion,3,2019,International,VALENCE,PARIS-ORLY,TRANSAVIA FRANCE,20,20,35.1,0,0,16.7,10,33,TVF,LEVC,LFPO,4
Avion,3,2019,International,VALENCE,PARIS-ORLY,VUELING AIRLINES,37,37,64.9,0,0,83.3,27,31,VLG,LEVC,LFPO,10
Avion,4,2019,International,VALENCE,PARIS-ORLY,TRANSAVIA FRANCE,30,30,33.3,0,0,52.6,33.3,85,TVF,LEVC,LFPO,31
Avion,4,2019,International,VALENCE,PARIS-ORLY,VUELING AIRLINES,60,60,66.7,0,0,47.4,15,39,VLG,LEVC,LFPO,7
Avion,5,2019,International,VALENCE,PARIS-ORLY,TRANSAVIA FRANCE,26,25,28.7,1,3.9,21.7,20,44,TVF,LEVC,LFPO,9
Avion,5,2019,International,VALENCE,PARIS-ORLY,VUELING AIRLINES,62,62,71.3,0,0,78.3,29,52,VLG,LEVC,LFPO,17
Avion,6,2019,International,VALENCE,PARIS-ORLY,TRANSAVIA FRANCE,23,22,27.2,1,4.4,12.5,9.1,37,TVF,LEVC,LFPO,4
Avion,6,2019,International,VALENCE,PARIS-ORLY,VUELING AIRLINES,60,59,72.8,1,1.7000000000000002,87.5,23.7,60,VLG,LEVC,LFPO,15
Avion,7,2019,International,VALENCE,PARIS-ORLY,TRANSAVIA FRANCE,33,33,34.7,0,0,52.2,36.4,60,TVF,LEVC,LFPO,23
Avion,7,2019,International,VALENCE,PARIS-ORLY,VUELING AIRLINES,62,62,65.3,0,0,47.8,17.7,51,VLG,LEVC,LFPO,10
Avion,8,2019,International,VALENCE,PARIS-ORLY,TRANSAVIA FRANCE,41,41,39.4,0,0,67.7,51.2,62,TVF,LEVC,LFPO,32
Avion,8,2019,International,VALENCE,PARIS-ORLY,VUELING AIRLINES,63,63,60.6,0,0,32.3,15.9,57,VLG,LEVC,LFPO,11
Avion,9,2019,International,VALENCE,PARIS-ORLY,TRANSAVIA FRANCE,18,18,23.1,0,0,28.6,33.3,54,TVF,LEVC,LFPO,21
Avion,9,2019,International,VALENCE,PARIS-ORLY,VUELING AIRLINES,60,60,76.9,0,0,71.4,25,52,VLG,LEVC,LFPO,15
Avion,10,2018,International,VARSOVIE,PARIS-CDG,AIR FRANCE,111,111,54.95,0,0,40,14.41,35,AFR,EPWA,LFPG,7
Avion,10,2018,International,VARSOVIE,PARIS-CDG,LOT POLISH AIRLINES,93,91,45.05,2,2.15,60,26.37,31,LOT,EPWA,LFPG,11
Avion,11,2018,International,VARSOVIE,PARIS-CDG,AIR FRANCE,87,87,49.2,0,0,63.2,13.8,70,AFR,EPWA,LFPG,11
Avion,11,2018,International,VARSOVIE,PARIS-CDG,LOT POLISH AIRLINES,90,90,50.9,0,0,36.8,7.8,49,LOT,EPWA,LFPG,6
Avion,12,2018,International,VARSOVIE,PARIS-CDG,AIR FRANCE,89,89,49.2,0,0,48.7,20.2,34,AFR,EPWA,LFPG,9
Avion,12,2018,International,VARSOVIE,PARIS-CDG,LOT POLISH AIRLINES,92,92,50.8,0,0,51.4,20.7,54,LOT,EPWA,LFPG,13
Avion,1,2019,International,VARSOVIE,PARIS-CDG,AIR FRANCE,84,84,47.5,0,0,60.7,20.2,52,AFR,EPWA,LFPG,13
Avion,1,2019,International,VARSOVIE,PARIS-CDG,LOT POLISH AIRLINES,93,93,52.5,0,0,39.3,11.8,42,LOT,EPWA,LFPG,8
Avion,2,2019,International,VARSOVIE,PARIS-CDG,AIR FRANCE,79,79,48.5,0,0,46.2,7.6,28,AFR,EPWA,LFPG,4
Avion,2,2019,International,VARSOVIE,PARIS-CDG,LOT POLISH AIRLINES,84,84,51.5,0,0,53.9,8.3,31,LOT,EPWA,LFPG,5
Avion,3,2019,International,VARSOVIE,PARIS-CDG,AIR FRANCE,89,89,49.2,0,0,50,22.5,42,AFR,EPWA,LFPG,12
Avion,3,2019,International,VARSOVIE,PARIS-CDG,LOT POLISH AIRLINES,93,92,50.8,1,1.1,50,21.7,37,LOT,EPWA,LFPG,11
Avion,4,2019,International,VARSOVIE,PARIS-CDG,AIR FRANCE,94,94,51.4,0,0,45.1,24.5,49,AFR,EPWA,LFPG,13
Avion,4,2019,International,VARSOVIE,PARIS-CDG,LOT POLISH AIRLINES,90,89,48.6,1,1.1,54.9,31.5,36,LOT,EPWA,LFPG,14
Avion,5,2019,International,VARSOVIE,PARIS-CDG,AIR FRANCE,116,116,56,0,0,38.1,20.7,41,AFR,EPWA,LFPG,10
Avion,5,2019,International,VARSOVIE,PARIS-CDG,LOT POLISH AIRLINES,91,91,44,0,0,61.9,42.9,43,LOT,EPWA,LFPG,21
Avion,6,2019,International,VARSOVIE,PARIS-CDG,AIR FRANCE,115,115,56.9,0,0,45.6,35.7,63,AFR,EPWA,LFPG,24
Avion,6,2019,International,VARSOVIE,PARIS-CDG,LOT POLISH AIRLINES,90,87,43.1,3,3.3,54.4,56.3,48,LOT,EPWA,LFPG,29
Avion,7,2019,International,VARSOVIE,PARIS-CDG,AIR FRANCE,105,105,54.4,0,0,39.1,23.8,49,AFR,EPWA,LFPG,13
Avion,7,2019,International,VARSOVIE,PARIS-CDG,LOT POLISH AIRLINES,93,88,45.6,5,5.4,60.9,44.3,56,LOT,EPWA,LFPG,26
Avion,8,2019,International,VARSOVIE,PARIS-CDG,AIR FRANCE,93,93,50.3,0,0,28.1,17.2,51,AFR,EPWA,LFPG,11
Avion,8,2019,International,VARSOVIE,PARIS-CDG,LOT POLISH AIRLINES,93,92,49.7,1,1.1,71.9,44.6,46,LOT,EPWA,LFPG,24
Avion,9,2019,International,VARSOVIE,PARIS-CDG,AIR FRANCE,115,114,55.9,1,0.9,31.7,16.7,44,AFR,EPWA,LFPG,9
Avion,9,2019,International,VARSOVIE,PARIS-CDG,LOT POLISH AIRLINES,90,90,44.1,0,0,68.3,45.6,42,LOT,EPWA,LFPG,21
Avion,10,2018,International,VENISE,PARIS-CDG,AIR FRANCE,167,167,60.51,0,0,43.18,11.38,34,AFR,LIPZ,LFPG,5
Avion,10,2018,International,VENISE,PARIS-CDG,EASYJET R-U,84,84,30.43,0,0,52.27,27.38,48,EZY,LIPZ,LFPG,15
Avion,10,2018,International,VENISE,PARIS-CDG,VUELING AIRLINES,25,25,9.06,0,0,4.55,8,36,VLG,LIPZ,LFPG,4
Avion,11,2018,International,VENISE,PARIS-CDG,AIR FRANCE,146,146,64.9,0,0,52.8,13,36,AFR,LIPZ,LFPG,6
Avion,11,2018,International,VENISE,PARIS-CDG,EASYJET R-U,62,62,27.6,0,0,41.7,24.2,40,EZY,LIPZ,LFPG,11
Avion,11,2018,International,VENISE,PARIS-CDG,VUELING AIRLINES,18,17,7.6,1,5.6,5.6,11.8,71,VLG,LIPZ,LFPG,9
Avion,12,2018,International,VENISE,PARIS-CDG,AIR FRANCE,146,144,61,2,1.4,43.8,19.4,53,AFR,LIPZ,LFPG,13
Avion,12,2018,International,VENISE,PARIS-CDG,EASYJET R-U,71,71,30.1,0,0,45.3,40.9,57,EZY,LIPZ,LFPG,25
Avion,12,2018,International,VENISE,PARIS-CDG,VUELING AIRLINES,22,21,8.9,1,4.6,10.9,33.3,100,VLG,LIPZ,LFPG,35
Avion,1,2019,International,VENISE,PARIS-CDG,AIR FRANCE,131,131,63,0,0,62.2,17.6,47,AFR,LIPZ,LFPG,10
Avion,1,2019,International,VENISE,PARIS-CDG,EASYJET R-U,61,60,28.9,1,1.6,27,16.7,37,EZY,LIPZ,LFPG,8
Avion,1,2019,International,VENISE,PARIS-CDG,VUELING AIRLINES,18,17,8.2,1,5.6,10.8,23.5,55,VLG,LIPZ,LFPG,13
Avion,2,2019,International,VENISE,PARIS-CDG,AIR FRANCE,127,127,60.2,0,0,47.2,13.4,49,AFR,LIPZ,LFPG,8
Avion,2,2019,International,VENISE,PARIS-CDG,EASYJET R-U,69,69,32.7,0,0,41.7,21.7,44,EZY,LIPZ,LFPG,12
Avion,2,2019,International,VENISE,PARIS-CDG,VUELING AIRLINES,15,15,7.1,0,0,11.1,26.7,38,VLG,LIPZ,LFPG,11
Avion,3,2019,International,VENISE,PARIS-CDG,AIR FRANCE,150,149,62.6,1,0.7,55.9,12.8,35,AFR,LIPZ,LFPG,6
Avion,3,2019,International,VENISE,PARIS-CDG,EASYJET R-U,75,74,31.1,1,1.3,44.1,20.3,35,EZY,LIPZ,LFPG,9
